Genome,Evolution loss after 0 epochs,Evolution loss after 1 epochs,Evolution loss after 2 epochs,Evolution loss after 3 epochs,Evolution loss after 4 epochs,Evolution loss after 5 epochs,Evolution loss after 6 epochs,Evolution loss after 7 epochs,Evolution loss after 8 epochs,Evolution loss after 9 epochs,Evolution loss after 10 epochs,Evolution loss after 11 epochs,Evolution loss after 12 epochs,Evolution loss after 13 epochs,Evolution loss after 14 epochs,Evolution loss after 15 epochs,Evolution loss after 16 epochs,Evolution loss after 17 epochs,Evolution loss after 18 epochs,Evolution loss after 19 epochs,Evolution loss after 20 epochs,Evolution loss after 21 epochs,Evolution loss after 22 epochs,Evolution loss after 23 epochs,Evolution loss after 24 epochs,Evolution loss after 25 epochs,Evolution loss after 26 epochs,Evolution loss after 27 epochs,Evolution loss after 28 epochs,Evolution loss after 29 epochs,Evolution loss after 30 epochs,Evolution loss after 31 epochs,Evolution loss after 32 epochs,Evolution loss after 33 epochs,Evolution loss after 34 epochs,Evolution loss after 35 epochs,Evolution loss after 36 epochs,Evolution loss after 37 epochs,Evolution loss after 38 epochs,Evolution loss after 39 epochs,Evolution loss after 40 epochs,Evolution loss after 41 epochs,Evolution loss after 42 epochs,Evolution loss after 43 epochs,Evolution loss after 44 epochs,Evolution loss after 45 epochs,Evolution loss after 46 epochs,Evolution loss after 47 epochs,Evolution loss after 48 epochs,Evolution loss after 49 epochs,Evolution loss after 50 epochs,Evolution loss after 51 epochs,Evolution loss after 52 epochs,Evolution loss after 53 epochs,Evolution loss after 54 epochs,Evolution loss after 55 epochs,Evolution loss after 56 epochs,Evolution loss after 57 epochs,Evolution loss after 58 epochs,Evolution loss after 59 epochs,Evolution loss after 60 epochs,Evolution loss after 61 epochs,Evolution loss after 62 epochs,Evolution loss after 63 epochs,Evolution loss after 64 epochs,Evolution loss after 65 epochs,Evolution loss after 66 epochs,Evolution loss after 67 epochs,Evolution loss after 68 epochs,Evolution loss after 69 epochs,Evolution loss after 70 epochs,Evolution loss after 71 epochs,Evolution loss after 72 epochs,Evolution loss after 73 epochs,Evolution loss after 74 epochs,Evolution loss after 75 epochs,Evolution loss after 76 epochs,Evolution loss after 77 epochs,Evolution loss after 78 epochs,Evolution loss after 79 epochs,Evolution loss after 80 epochs,Evolution loss after 81 epochs,Evolution loss after 82 epochs,Evolution loss after 83 epochs,Evolution loss after 84 epochs,Evolution loss after 85 epochs,Evolution loss after 86 epochs,Evolution loss after 87 epochs,Evolution loss after 88 epochs,Evolution loss after 89 epochs,Evolution loss after 90 epochs,Evolution loss after 91 epochs,Evolution loss after 92 epochs,Evolution loss after 93 epochs,Evolution loss after 94 epochs,Evolution loss after 95 epochs,Evolution loss after 96 epochs,Evolution loss after 97 epochs,Evolution loss after 98 epochs,Evolution loss after 99 epochs,Evolution loss after 100 epochs,Validation loss after 0 epochs,Validation loss after 1 epochs,Validation loss after 2 epochs,Validation loss after 3 epochs,Validation loss after 4 epochs,Validation loss after 5 epochs,Validation loss after 6 epochs,Validation loss after 7 epochs,Validation loss after 8 epochs,Validation loss after 9 epochs,Validation loss after 10 epochs,Validation loss after 11 epochs,Validation loss after 12 epochs,Validation loss after 13 epochs,Validation loss after 14 epochs,Validation loss after 15 epochs,Validation loss after 16 epochs,Validation loss after 17 epochs,Validation loss after 18 epochs,Validation loss after 19 epochs,Validation loss after 20 epochs,Validation loss after 21 epochs,Validation loss after 22 epochs,Validation loss after 23 epochs,Validation loss after 24 epochs,Validation loss after 25 epochs,Validation loss after 26 epochs,Validation loss after 27 epochs,Validation loss after 28 epochs,Validation loss after 29 epochs,Validation loss after 30 epochs,Validation loss after 31 epochs,Validation loss after 32 epochs,Validation loss after 33 epochs,Validation loss after 34 epochs,Validation loss after 35 epochs,Validation loss after 36 epochs,Validation loss after 37 epochs,Validation loss after 38 epochs,Validation loss after 39 epochs,Validation loss after 40 epochs,Validation loss after 41 epochs,Validation loss after 42 epochs,Validation loss after 43 epochs,Validation loss after 44 epochs,Validation loss after 45 epochs,Validation loss after 46 epochs,Validation loss after 47 epochs,Validation loss after 48 epochs,Validation loss after 49 epochs,Validation loss after 50 epochs,Validation loss after 51 epochs,Validation loss after 52 epochs,Validation loss after 53 epochs,Validation loss after 54 epochs,Validation loss after 55 epochs,Validation loss after 56 epochs,Validation loss after 57 epochs,Validation loss after 58 epochs,Validation loss after 59 epochs,Validation loss after 60 epochs,Validation loss after 61 epochs,Validation loss after 62 epochs,Validation loss after 63 epochs,Validation loss after 64 epochs,Validation loss after 65 epochs,Validation loss after 66 epochs,Validation loss after 67 epochs,Validation loss after 68 epochs,Validation loss after 69 epochs,Validation loss after 70 epochs,Validation loss after 71 epochs,Validation loss after 72 epochs,Validation loss after 73 epochs,Validation loss after 74 epochs,Validation loss after 75 epochs,Validation loss after 76 epochs,Validation loss after 77 epochs,Validation loss after 78 epochs,Validation loss after 79 epochs,Validation loss after 80 epochs,Validation loss after 81 epochs,Validation loss after 82 epochs,Validation loss after 83 epochs,Validation loss after 84 epochs,Validation loss after 85 epochs,Validation loss after 86 epochs,Validation loss after 87 epochs,Validation loss after 88 epochs,Validation loss after 89 epochs,Validation loss after 90 epochs,Validation loss after 91 epochs,Validation loss after 92 epochs,Validation loss after 93 epochs,Validation loss after 94 epochs,Validation loss after 95 epochs,Validation loss after 96 epochs,Validation loss after 97 epochs,Validation loss after 98 epochs,Validation loss after 99 epochs,Validation loss after 100 epochs
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<DepSepConvGene {'input_indices': [-1], '_output_feature_depth': 64, '_kernel_size': 5}>, <SumGene {'input_indices': [0, 0]}>, <MaxPoolGene {'input_indices': [0]}>, <ConvGene {'input_indices': [1], '_output_feature_depth': 256, '_kernel_size': 3}>, <MaxPoolGene {'input_indices': [2]}>]}>",5.436535835266113,1.8641257286071777,1.7842919826507568,1.711562991142273,1.657772183418274,1.611250877380371,1.5692932605743408,1.533292531967163,1.5022884607315063,1.4724092483520508,1.4453916549682617,1.4213361740112305,1.3984568119049072,1.3765673637390137,1.358298659324646,1.3372602462768555,1.3186049461364746,1.301378607749939,1.2865325212478638,1.269598364830017,1.2580097913742065,1.2403640747070312,1.2265480756759644,1.215268611907959,1.2018529176712036,1.1895523071289062,1.175382375717163,1.163605809211731,1.1550517082214355,1.1375348567962646,1.1282212734222412,1.1115856170654297,1.0970574617385864,1.0831518173217773,1.0713461637496948,1.057939887046814,1.0494980812072754,1.0375831127166748,1.029101848602295,1.0168423652648926,1.0056852102279663,0.991934061050415,0.9856516718864441,0.9731951355934143,0.9619778990745544,0.9583550691604614,0.9439200162887573,0.9288365840911865,0.917341947555542,0.9030209183692932,0.8805460929870605,0.8785413503646851,0.8568257093429565,0.8489786386489868,0.8366513848304749,0.8279243111610413,0.8189252614974976,0.8103724122047424,0.8002907633781433,0.7899561524391174,0.7821474671363831,0.7728663086891174,0.7609882354736328,0.753225564956665,0.7439388036727905,0.7324101328849792,0.7198168635368347,0.7055186033248901,0.6945850849151611,0.6824172139167786,0.6751822233200073,0.6590386629104614,0.65040123462677,0.6289651989936829,0.6136844754219055,0.6026169657707214,0.5889037251472473,0.5788474082946777,0.5683779716491699,0.5557329654693604,0.546872079372406,0.5331457853317261,0.5232766270637512,0.5112669467926025,0.5026520490646362,0.49307048320770264,0.48197412490844727,0.4709379971027374,0.462516188621521,0.4545213580131531,0.44276273250579834,0.4298133850097656,0.4241447448730469,0.41687944531440735,0.4097420275211334,0.4012001156806946,0.3946905732154846,0.3837692439556122,0.376384437084198,0.37082889676094055,0.3675210475921631,5.261390686035156,1.869976282119751,1.7820786237716675,1.7099300622940063,1.6640020608901978,1.6258544921875,1.5915530920028687,1.5624293088912964,1.537187933921814,1.5136445760726929,1.4939358234405518,1.4783190488815308,1.4641183614730835,1.447964072227478,1.4358885288238525,1.4217439889907837,1.411128044128418,1.4016469717025757,1.3937262296676636,1.3849066495895386,1.3815053701400757,1.3707249164581299,1.3658853769302368,1.3618358373641968,1.3593533039093018,1.3543416261672974,1.349929690361023,1.347065806388855,1.346323847770691,1.3383979797363281,1.3393843173980713,1.3332617282867432,1.3287932872772217,1.3242119550704956,1.3215349912643433,1.3190430402755737,1.3202017545700073,1.3206349611282349,1.3250240087509155,1.322812557220459,1.3227156400680542,1.3209611177444458,1.324972152709961,1.325086236000061,1.3283189535140991,1.3342665433883667,1.3348078727722168,1.3304965496063232,1.3333663940429688,1.3308025598526,1.324547290802002,1.3360508680343628,1.3281400203704834,1.3331129550933838,1.3343143463134766,1.3398813009262085,1.3452494144439697,1.351198434829712,1.357134222984314,1.361452341079712,1.3660229444503784,1.3737801313400269,1.380306601524353,1.387237548828125,1.393707275390625,1.4023350477218628,1.407130241394043,1.408866286277771,1.4194668531417847,1.428674578666687,1.4426387548446655,1.4413310289382935,1.4546153545379639,1.4493587017059326,1.4522101879119873,1.4540584087371826,1.4625508785247803,1.4711765050888062,1.4777253866195679,1.4850778579711914,1.490820288658142,1.4983116388320923,1.5096596479415894,1.5161207914352417,1.5284820795059204,1.5330373048782349,1.5379160642623901,1.5454753637313843,1.5618621110916138,1.5657697916030884,1.5685189962387085,1.5701842308044434,1.581099033355713,1.5957616567611694,1.6085964441299438,1.6181191205978394,1.63445246219635,1.641365647315979,1.6545019149780273,1.6661173105239868,1.6889572143554688
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<AvgPoolGene {'input_indices': [-1]}>, <MaxPoolGene {'input_indices': [-1]}>, <CatGene {'input_indices': [-1, 1]}>, <DepSepConvGene {'input_indices': [2], '_output_feature_depth': 64, '_kernel_size': 5}>, <MaxPoolGene {'input_indices': [0]}>]}>",2.922109365463257,2.0954337120056152,2.0279886722564697,1.9948346614837646,1.9707435369491577,1.9509304761886597,1.9337660074234009,1.918851613998413,1.905788540840149,1.8942296504974365,1.8840287923812866,1.8746851682662964,1.865801215171814,1.857498049736023,1.8496397733688354,1.841785192489624,1.8338992595672607,1.826010823249817,1.8181058168411255,1.8101226091384888,1.802165150642395,1.7942920923233032,1.7866700887680054,1.779246211051941,1.7719690799713135,1.7649108171463013,1.7581067085266113,1.7515547275543213,1.7451103925704956,1.738974690437317,1.733026146888733,1.7272236347198486,1.72175133228302,1.7164794206619263,1.711370587348938,1.7064719200134277,1.7019238471984863,1.6976734399795532,1.693461537361145,1.6895220279693604,1.6857839822769165,1.6822733879089355,1.678895115852356,1.6756356954574585,1.6725317239761353,1.6695575714111328,1.6667190790176392,1.6639848947525024,1.661297082901001,1.6587213277816772,1.6562386751174927,1.6538591384887695,1.6515713930130005,1.649329662322998,1.6471149921417236,1.645052433013916,1.643007755279541,1.6410273313522339,1.6390999555587769,1.637186050415039,1.6352870464324951,1.6334067583084106,1.631669521331787,1.6299324035644531,1.628146767616272,1.6263748407363892,1.6247401237487793,1.6230169534683228,1.621352195739746,1.6196634769439697,1.6180299520492554,1.6164069175720215,1.6148344278335571,1.6133041381835938,1.6116493940353394,1.6101045608520508,1.608736515045166,1.6072076559066772,1.6057498455047607,1.604270577430725,1.6028128862380981,1.6013127565383911,1.599898338317871,1.5985749959945679,1.5973354578018188,1.5960851907730103,1.5948785543441772,1.5934911966323853,1.592244029045105,1.5910556316375732,1.589800238609314,1.5885815620422363,1.5873569250106812,1.5861048698425293,1.5849062204360962,1.583698034286499,1.5824792385101318,1.581320881843567,1.5801302194595337,1.579018473625183,1.5780330896377563,2.8915417194366455,2.082531452178955,2.0127530097961426,1.9769576787948608,1.9510679244995117,1.9308576583862305,1.9140055179595947,1.8998231887817383,1.8878412246704102,1.8775608539581299,1.8687320947647095,1.8604049682617188,1.8524445295333862,1.845073938369751,1.8382223844528198,1.8315143585205078,1.8248218297958374,1.8182477951049805,1.8116625547409058,1.8050479888916016,1.7985155582427979,1.7921780347824097,1.7860565185546875,1.7801029682159424,1.7742232084274292,1.7686055898666382,1.7632859945297241,1.7580549716949463,1.7529449462890625,1.7482941150665283,1.7438963651657104,1.7397832870483398,1.7359870672225952,1.7323261499404907,1.728721022605896,1.7253493070602417,1.722425103187561,1.7197049856185913,1.7169933319091797,1.7146679162979126,1.7126516103744507,1.7108248472213745,1.709048867225647,1.7074073553085327,1.70587158203125,1.7044048309326172,1.7028709650039673,1.701477289199829,1.699911117553711,1.6986507177352905,1.6975311040878296,1.696451187133789,1.6953248977661133,1.6941492557525635,1.69292414188385,1.6918470859527588,1.6907116174697876,1.6896638870239258,1.6885995864868164,1.6875160932540894,1.6863994598388672,1.6852657794952393,1.6844395399093628,1.6835249662399292,1.682611107826233,1.6816656589508057,1.6808818578720093,1.6797741651535034,1.678807258605957,1.6778501272201538,1.6769421100616455,1.6759523153305054,1.675135612487793,1.6742467880249023,1.6732463836669922,1.672224998474121,1.6714950799942017,1.6706942319869995,1.6700279712677002,1.669241189956665,1.6685596704483032,1.667675256729126,1.6669710874557495,1.6662791967391968,1.6657745838165283,1.6650888919830322,1.664485216140747,1.6636985540390015,1.6630661487579346,1.662455439567566,1.661812663078308,1.6610721349716187,1.6602884531021118,1.6595077514648438,1.65874445438385,1.6579664945602417,1.657183289527893,1.6563770771026611,1.6555947065353394,1.6548858880996704,1.6543304920196533
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<SumGene {'input_indices': [-1, -1]}>, <MaxPoolGene {'input_indices': [0]}>, <ConvGene {'input_indices': [1], '_output_feature_depth': 32, '_kernel_size': 3}>, <DepSepConvGene {'input_indices': [2], '_output_feature_depth': 64, '_kernel_size': 3}>, <MaxPoolGene {'input_indices': [0]}>]}>",3.4861366748809814,1.9624303579330444,1.870246410369873,1.8105484247207642,1.7647608518600464,1.7264729738235474,1.6930363178253174,1.6639668941497803,1.6386638879776,1.6173115968704224,1.5988428592681885,1.5829966068267822,1.5681978464126587,1.554701805114746,1.5417841672897339,1.5296319723129272,1.5184721946716309,1.5074245929718018,1.4965085983276367,1.485776424407959,1.4750546216964722,1.4645721912384033,1.4542709589004517,1.4445377588272095,1.4346144199371338,1.4252989292144775,1.416482925415039,1.4077786207199097,1.3992623090744019,1.3912439346313477,1.3832379579544067,1.3754363059997559,1.367775559425354,1.3604447841644287,1.3531994819641113,1.3456521034240723,1.3386019468307495,1.3319201469421387,1.3249226808547974,1.3180601596832275,1.3117040395736694,1.3055534362792969,1.2989896535873413,1.2929153442382812,1.2871122360229492,1.2810357809066772,1.275623083114624,1.2700109481811523,1.2644047737121582,1.2592425346374512,1.25372314453125,1.248227834701538,1.2425642013549805,1.2373169660568237,1.2324628829956055,1.2281968593597412,1.2236477136611938,1.2189128398895264,1.2141423225402832,1.2095686197280884,1.2052847146987915,1.2005441188812256,1.1952722072601318,1.191464900970459,1.1868726015090942,1.1827415227890015,1.178534746170044,1.174349069595337,1.1701873540878296,1.1664788722991943,1.1625254154205322,1.1581676006317139,1.1542565822601318,1.1503089666366577,1.1460847854614258,1.1425553560256958,1.1386823654174805,1.1350642442703247,1.1311582326889038,1.1270607709884644,1.123775839805603,1.1199398040771484,1.1172513961791992,1.1137288808822632,1.1099162101745605,1.1059050559997559,1.1028611660003662,1.099755883216858,1.096382975578308,1.0929017066955566,1.0896165370941162,1.0865137577056885,1.0832796096801758,1.079825520515442,1.0770578384399414,1.0735113620758057,1.0705183744430542,1.0670150518417358,1.0641593933105469,1.0611114501953125,1.057989239692688,3.3825528621673584,1.950055718421936,1.860660195350647,1.7993170022964478,1.7530784606933594,1.7170772552490234,1.6885120868682861,1.665953516960144,1.6482270956039429,1.633949875831604,1.6210798025131226,1.6104782819747925,1.600478172302246,1.5912319421768188,1.5819941759109497,1.5731552839279175,1.5653603076934814,1.5571849346160889,1.54966402053833,1.5415176153182983,1.533929705619812,1.5261858701705933,1.518669843673706,1.5121523141860962,1.505129098892212,1.4992250204086304,1.493719458580017,1.4885785579681396,1.483855128288269,1.4798413515090942,1.475385308265686,1.4716371297836304,1.4681035280227661,1.4645503759384155,1.460796594619751,1.4570822715759277,1.4540235996246338,1.4511492252349854,1.4478685855865479,1.4440418481826782,1.4407304525375366,1.43734872341156,1.4335068464279175,1.4301939010620117,1.4272006750106812,1.4243097305297852,1.4220422506332397,1.4193017482757568,1.4169291257858276,1.4144930839538574,1.4116652011871338,1.4095020294189453,1.4072299003601074,1.4047274589538574,1.4031891822814941,1.4024103879928589,1.4010534286499023,1.3996866941452026,1.397584080696106,1.3971232175827026,1.3961000442504883,1.3946069478988647,1.3924416303634644,1.3915975093841553,1.3896406888961792,1.3889433145523071,1.3878549337387085,1.386372447013855,1.385546326637268,1.38539457321167,1.384505271911621,1.383726716041565,1.3825067281723022,1.3819477558135986,1.3807008266448975,1.3798003196716309,1.3790669441223145,1.3783962726593018,1.3775714635849,1.3766752481460571,1.3764222860336304,1.3756500482559204,1.3758147954940796,1.3747628927230835,1.3747037649154663,1.373819351196289,1.37380051612854,1.3738415241241455,1.3739527463912964,1.3737596273422241,1.3742402791976929,1.3748579025268555,1.374502420425415,1.3752409219741821,1.3764995336532593,1.3761860132217407,1.3766820430755615,1.377327799797058,1.3778923749923706,1.3784152269363403,1.3785406351089478
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<AvgPoolGene {'input_indices': [-1]}>, <CatGene {'input_indices': [0, 0]}>, <MaxPoolGene {'input_indices': [0]}>, <SumGene {'input_indices': [0, -1]}>, <MaxPoolGene {'input_indices': [3]}>]}>",3.014805555343628,2.702132225036621,2.487881898880005,2.3607215881347656,2.2882132530212402,2.2474141120910645,2.2223808765411377,2.2049078941345215,2.1914730072021484,2.1806294918060303,2.171488046646118,2.1636099815368652,2.1566638946533203,2.150395631790161,2.1446971893310547,2.13944411277771,2.1346023082733154,2.130096673965454,2.1259303092956543,2.1220340728759766,2.118394613265991,2.1150057315826416,2.111839532852173,2.1088547706604004,2.1060779094696045,2.1034529209136963,2.1009953022003174,2.098666191101074,2.096480369567871,2.0944221019744873,2.092468738555908,2.09062123298645,2.0888712406158447,2.0872137546539307,2.085635185241699,2.0841314792633057,2.0827066898345947,2.0813417434692383,2.0800299644470215,2.078792095184326,2.077601909637451,2.0764706134796143,2.075368881225586,2.0743186473846436,2.0733039379119873,2.0723342895507812,2.071396827697754,2.0704989433288574,2.0696191787719727,2.0687875747680664,2.0679779052734375,2.067193031311035,2.0664334297180176,2.065695285797119,2.064979314804077,2.064283609390259,2.063610553741455,2.0629594326019287,2.0623207092285156,2.061702251434326,2.061096429824829,2.060506582260132,2.0599372386932373,2.059372901916504,2.0588278770446777,2.0582869052886963,2.0577774047851562,2.057265281677246,2.0567660331726074,2.0562777519226074,2.0557961463928223,2.055323600769043,2.0548694133758545,2.0544092655181885,2.0539703369140625,2.0535407066345215,2.053115129470825,2.0526926517486572,2.052283525466919,2.051875114440918,2.051474094390869,2.051086664199829,2.0506975650787354,2.0503182411193848,2.0499420166015625,2.049574613571167,2.049208879470825,2.0488436222076416,2.0484936237335205,2.048149347305298,2.0478014945983887,2.0474600791931152,2.047128438949585,2.04679799079895,2.04647159576416,2.046147346496582,2.0458285808563232,2.0455098152160645,2.045206308364868,2.0448927879333496,2.0445873737335205,2.9988415241241455,2.6834473609924316,2.466456651687622,2.3383243083953857,2.265587568283081,2.223633289337158,2.196789264678955,2.1774308681488037,2.162306547164917,2.1500766277313232,2.139878273010254,2.131186008453369,2.1236941814422607,2.117032051086426,2.1110806465148926,2.105673313140869,2.100733518600464,2.0961825847625732,2.091992139816284,2.0880825519561768,2.084432363510132,2.0810482501983643,2.0778777599334717,2.0748751163482666,2.072120428085327,2.069462537765503,2.0669727325439453,2.064624786376953,2.0624256134033203,2.060326337814331,2.0583908557891846,2.056506872177124,2.0547282695770264,2.0530641078948975,2.051457405090332,2.0499367713928223,2.0485332012176514,2.047157049179077,2.045819044113159,2.044579267501831,2.0433528423309326,2.0422492027282715,2.0411086082458496,2.0400843620300293,2.039029836654663,2.0380771160125732,2.0371251106262207,2.036240339279175,2.035360336303711,2.0345242023468018,2.033750295639038,2.0329172611236572,2.0321805477142334,2.0314221382141113,2.030717372894287,2.0300135612487793,2.0293538570404053,2.028719663619995,2.028080701828003,2.0274710655212402,2.026869535446167,2.0262653827667236,2.0256898403167725,2.0251502990722656,2.0246124267578125,2.0240776538848877,2.0235891342163086,2.0230824947357178,2.0225789546966553,2.022113561630249,2.0216243267059326,2.021148443222046,2.0207059383392334,2.020259141921997,2.0198028087615967,2.0193750858306885,2.0189642906188965,2.0185604095458984,2.0181808471679688,2.0177528858184814,2.017362356185913,2.016967535018921,2.0165882110595703,2.0162274837493896,2.0158541202545166,2.0154869556427,2.015106201171875,2.0147945880889893,2.0144593715667725,2.0141093730926514,2.0137481689453125,2.013406991958618,2.0131101608276367,2.012768507003784,2.012468099594116,2.012120008468628,2.0118248462677,2.011523723602295,2.011228322982788,2.0108871459960938,2.010613441467285
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<ConvGene {'input_indices': [-1], '_output_feature_depth': 256, '_kernel_size': 1}>, <AvgPoolGene {'input_indices': [-1]}>, <SumGene {'input_indices': [-1, 1]}>, <AvgPoolGene {'input_indices': [0]}>, <MaxPoolGene {'input_indices': [0]}>]}>",2.4145123958587646,2.0316264629364014,1.9997256994247437,1.9837170839309692,1.9686752557754517,1.9569095373153687,1.9464516639709473,1.9371669292449951,1.928992748260498,1.9215717315673828,1.9152072668075562,1.9094514846801758,1.9042131900787354,1.8993955850601196,1.8950889110565186,1.8912206888198853,1.8877891302108765,1.8845736980438232,1.881618857383728,1.878825068473816,1.876179575920105,1.8736035823822021,1.8711386919021606,1.868710994720459,1.8663408756256104,1.8638869524002075,1.86159348487854,1.859362006187439,1.8570475578308105,1.8551105260849,1.8526320457458496,1.8507697582244873,1.8483812808990479,1.8467413187026978,1.8443392515182495,1.8427395820617676,1.8404161930084229,1.8389155864715576,1.8366597890853882,1.8349499702453613,1.8329752683639526,1.8317437171936035,1.829292893409729,1.8275302648544312,1.825928807258606,1.8239388465881348,1.8227871656417847,1.820395827293396,1.8188998699188232,1.8169867992401123,1.8159675598144531,1.8137121200561523,1.812544345855713,1.8104324340820312,1.8093349933624268,1.807322382926941,1.8063527345657349,1.8043060302734375,1.8033342361450195,1.8014564514160156,1.800598382949829,1.7987016439437866,1.7978726625442505,1.7960039377212524,1.7951807975769043,1.7934292554855347,1.7926928997039795,1.7910187244415283,1.7902647256851196,1.7886621952056885,1.7879011631011963,1.7863551378250122,1.7857087850570679,1.7842069864273071,1.7835744619369507,1.7821165323257446,1.7814266681671143,1.7800730466842651,1.7795239686965942,1.7782135009765625,1.7776070833206177,1.7763144969940186,1.775813341140747,1.7746151685714722,1.773932933807373,1.7729002237319946,1.7723339796066284,1.7712332010269165,1.7707622051239014,1.769665002822876,1.7691700458526611,1.7682045698165894,1.7677236795425415,1.7668225765228271,1.7662315368652344,1.7653831243515015,1.7648946046829224,1.7641780376434326,1.7636674642562866,1.7628229856491089,1.7623331546783447,2.4068658351898193,2.0095114707946777,1.983262300491333,1.976030707359314,1.9637190103530884,1.955635666847229,1.9483741521835327,1.9424282312393188,1.9374065399169922,1.9328460693359375,1.9291695356369019,1.925883173942566,1.9234470129013062,1.9211972951889038,1.9193365573883057,1.9173023700714111,1.9154151678085327,1.9136284589767456,1.9121227264404297,1.9107316732406616,1.9094228744506836,1.9081839323043823,1.9070719480514526,1.9059581756591797,1.9049171209335327,1.903407096862793,1.9021377563476562,1.900686502456665,1.8990509510040283,1.8980915546417236,1.8959041833877563,1.894884467124939,1.8930124044418335,1.8921127319335938,1.8901920318603516,1.8890933990478516,1.88737952709198,1.8863760232925415,1.8846304416656494,1.8833812475204468,1.8820698261260986,1.8808473348617554,1.8788509368896484,1.8776873350143433,1.8764320611953735,1.8749275207519531,1.8738120794296265,1.87212336063385,1.8709677457809448,1.8699257373809814,1.8688429594039917,1.8673763275146484,1.8663872480392456,1.8650333881378174,1.8638200759887695,1.8624318838119507,1.8612250089645386,1.860144019126892,1.8590396642684937,1.8579539060592651,1.8566006422042847,1.8556574583053589,1.8544743061065674,1.8534663915634155,1.8522961139678955,1.8515396118164062,1.850287675857544,1.8496977090835571,1.8485043048858643,1.8477483987808228,1.8465347290039062,1.8459043502807617,1.844542384147644,1.8440309762954712,1.8427488803863525,1.842206597328186,1.8408111333847046,1.8403339385986328,1.8391517400741577,1.8387542963027954,1.8374236822128296,1.8370147943496704,1.8359193801879883,1.8355025053024292,1.8343250751495361,1.8341379165649414,1.832897424697876,1.8326672315597534,1.8316614627838135,1.8313604593276978,1.830246925354004,1.8298105001449585,1.8290302753448486,1.8286064863204956,1.827754020690918,1.8273693323135376,1.8265774250030518,1.826372742652893,1.8255255222320557,1.8254648447036743,1.8244552612304688
