Genome,Evolution loss after 0 epochs,Evolution loss after 1 epochs,Evolution loss after 2 epochs,Evolution loss after 3 epochs,Evolution loss after 4 epochs,Evolution loss after 5 epochs,Evolution loss after 6 epochs,Evolution loss after 7 epochs,Evolution loss after 8 epochs,Evolution loss after 9 epochs,Evolution loss after 10 epochs,Evolution loss after 11 epochs,Evolution loss after 12 epochs,Evolution loss after 13 epochs,Evolution loss after 14 epochs,Evolution loss after 15 epochs,Evolution loss after 16 epochs,Evolution loss after 17 epochs,Evolution loss after 18 epochs,Evolution loss after 19 epochs,Evolution loss after 20 epochs,Evolution loss after 21 epochs,Evolution loss after 22 epochs,Evolution loss after 23 epochs,Evolution loss after 24 epochs,Evolution loss after 25 epochs,Evolution loss after 26 epochs,Evolution loss after 27 epochs,Evolution loss after 28 epochs,Evolution loss after 29 epochs,Evolution loss after 30 epochs,Evolution loss after 31 epochs,Evolution loss after 32 epochs,Evolution loss after 33 epochs,Evolution loss after 34 epochs,Evolution loss after 35 epochs,Evolution loss after 36 epochs,Evolution loss after 37 epochs,Evolution loss after 38 epochs,Evolution loss after 39 epochs,Evolution loss after 40 epochs,Evolution loss after 41 epochs,Evolution loss after 42 epochs,Evolution loss after 43 epochs,Evolution loss after 44 epochs,Evolution loss after 45 epochs,Evolution loss after 46 epochs,Evolution loss after 47 epochs,Evolution loss after 48 epochs,Evolution loss after 49 epochs,Evolution loss after 50 epochs,Evolution loss after 51 epochs,Evolution loss after 52 epochs,Evolution loss after 53 epochs,Evolution loss after 54 epochs,Evolution loss after 55 epochs,Evolution loss after 56 epochs,Evolution loss after 57 epochs,Evolution loss after 58 epochs,Evolution loss after 59 epochs,Evolution loss after 60 epochs,Evolution loss after 61 epochs,Evolution loss after 62 epochs,Evolution loss after 63 epochs,Evolution loss after 64 epochs,Evolution loss after 65 epochs,Evolution loss after 66 epochs,Evolution loss after 67 epochs,Evolution loss after 68 epochs,Evolution loss after 69 epochs,Evolution loss after 70 epochs,Evolution loss after 71 epochs,Evolution loss after 72 epochs,Evolution loss after 73 epochs,Evolution loss after 74 epochs,Evolution loss after 75 epochs,Evolution loss after 76 epochs,Evolution loss after 77 epochs,Evolution loss after 78 epochs,Evolution loss after 79 epochs,Evolution loss after 80 epochs,Evolution loss after 81 epochs,Evolution loss after 82 epochs,Evolution loss after 83 epochs,Evolution loss after 84 epochs,Evolution loss after 85 epochs,Evolution loss after 86 epochs,Evolution loss after 87 epochs,Evolution loss after 88 epochs,Evolution loss after 89 epochs,Evolution loss after 90 epochs,Evolution loss after 91 epochs,Evolution loss after 92 epochs,Evolution loss after 93 epochs,Evolution loss after 94 epochs,Evolution loss after 95 epochs,Evolution loss after 96 epochs,Evolution loss after 97 epochs,Evolution loss after 98 epochs,Evolution loss after 99 epochs,Evolution loss after 100 epochs,Validation loss after 0 epochs,Validation loss after 1 epochs,Validation loss after 2 epochs,Validation loss after 3 epochs,Validation loss after 4 epochs,Validation loss after 5 epochs,Validation loss after 6 epochs,Validation loss after 7 epochs,Validation loss after 8 epochs,Validation loss after 9 epochs,Validation loss after 10 epochs,Validation loss after 11 epochs,Validation loss after 12 epochs,Validation loss after 13 epochs,Validation loss after 14 epochs,Validation loss after 15 epochs,Validation loss after 16 epochs,Validation loss after 17 epochs,Validation loss after 18 epochs,Validation loss after 19 epochs,Validation loss after 20 epochs,Validation loss after 21 epochs,Validation loss after 22 epochs,Validation loss after 23 epochs,Validation loss after 24 epochs,Validation loss after 25 epochs,Validation loss after 26 epochs,Validation loss after 27 epochs,Validation loss after 28 epochs,Validation loss after 29 epochs,Validation loss after 30 epochs,Validation loss after 31 epochs,Validation loss after 32 epochs,Validation loss after 33 epochs,Validation loss after 34 epochs,Validation loss after 35 epochs,Validation loss after 36 epochs,Validation loss after 37 epochs,Validation loss after 38 epochs,Validation loss after 39 epochs,Validation loss after 40 epochs,Validation loss after 41 epochs,Validation loss after 42 epochs,Validation loss after 43 epochs,Validation loss after 44 epochs,Validation loss after 45 epochs,Validation loss after 46 epochs,Validation loss after 47 epochs,Validation loss after 48 epochs,Validation loss after 49 epochs,Validation loss after 50 epochs,Validation loss after 51 epochs,Validation loss after 52 epochs,Validation loss after 53 epochs,Validation loss after 54 epochs,Validation loss after 55 epochs,Validation loss after 56 epochs,Validation loss after 57 epochs,Validation loss after 58 epochs,Validation loss after 59 epochs,Validation loss after 60 epochs,Validation loss after 61 epochs,Validation loss after 62 epochs,Validation loss after 63 epochs,Validation loss after 64 epochs,Validation loss after 65 epochs,Validation loss after 66 epochs,Validation loss after 67 epochs,Validation loss after 68 epochs,Validation loss after 69 epochs,Validation loss after 70 epochs,Validation loss after 71 epochs,Validation loss after 72 epochs,Validation loss after 73 epochs,Validation loss after 74 epochs,Validation loss after 75 epochs,Validation loss after 76 epochs,Validation loss after 77 epochs,Validation loss after 78 epochs,Validation loss after 79 epochs,Validation loss after 80 epochs,Validation loss after 81 epochs,Validation loss after 82 epochs,Validation loss after 83 epochs,Validation loss after 84 epochs,Validation loss after 85 epochs,Validation loss after 86 epochs,Validation loss after 87 epochs,Validation loss after 88 epochs,Validation loss after 89 epochs,Validation loss after 90 epochs,Validation loss after 91 epochs,Validation loss after 92 epochs,Validation loss after 93 epochs,Validation loss after 94 epochs,Validation loss after 95 epochs,Validation loss after 96 epochs,Validation loss after 97 epochs,Validation loss after 98 epochs,Validation loss after 99 epochs,Validation loss after 100 epochs
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<Gene {'node': <SumNode {'input_feature_depths': [3, 3]}>, 'input_indices': [-1, -1], 'input_feature_depths': [3, 3]}>, <Gene {'node': <CatNode {'input_feature_depths': [3, 3]}>, 'input_indices': [0, 0], 'input_feature_depths': [3, 3]}>, <Gene {'node': <CatNode {'input_feature_depths': [6, 3]}>, 'input_indices': [1, -1], 'input_feature_depths': [6, 3]}>]}>",3.223090171813965,3.2167115211486816,3.2103490829467773,3.2040138244628906,3.1976864337921143,3.1913704872131348,3.1850762367248535,3.1788010597229004,3.1725404262542725,3.1663055419921875,3.1600842475891113,3.1538758277893066,3.1476924419403076,3.141530752182007,3.135385036468506,3.1292550563812256,3.1231491565704346,3.117063522338867,3.1109941005706787,3.1049509048461914,3.0989301204681396,3.092923641204834,3.0869452953338623,3.0809836387634277,3.0750482082366943,3.0691256523132324,3.0632364749908447,3.0573596954345703,3.0515058040618896,3.0456783771514893,3.0398733615875244,3.0340867042541504,3.028329372406006,3.0225882530212402,3.016871929168701,3.0111749172210693,3.0055081844329834,2.999858856201172,2.994227170944214,2.988631010055542,2.983051300048828,2.9774961471557617,2.971961736679077,2.9664552211761475,2.960965871810913,2.95550274848938,2.9500584602355957,2.944643020629883,2.939251661300659,2.9338817596435547,2.9285314083099365,2.9232096672058105,2.917900800704956,2.9126312732696533,2.9073729515075684,2.9021477699279785,2.896937370300293,2.891753911972046,2.8865907192230225,2.881458282470703,2.876338005065918,2.8712539672851562,2.8661868572235107,2.8611438274383545,2.8561251163482666,2.8511271476745605,2.846158504486084,2.841205358505249,2.8362812995910645,2.831376314163208,2.826505422592163,2.8216464519500732,2.816819906234741,2.812014102935791,2.807224988937378,2.802462577819824,2.797736644744873,2.793020486831665,2.7883291244506836,2.783660650253296,2.7790210247039795,2.7743988037109375,2.7698004245758057,2.765230178833008,2.760688066482544,2.756157636642456,2.7516608238220215,2.747182607650757,2.7427215576171875,2.738295316696167,2.7338855266571045,2.7295045852661133,2.7251365184783936,2.720797061920166,2.716484546661377,2.712196111679077,2.7079265117645264,2.703681468963623,2.6994576454162598,2.695255756378174,2.691084384918213,3.159771680831909,3.1535115242004395,3.147266149520874,3.14103627204895,3.134823799133301,3.1286282539367676,3.122448682785034,3.1162853240966797,3.1101431846618652,3.104017496109009,3.0979106426239014,3.0918214321136475,3.085753917694092,3.079706907272339,3.073676586151123,3.067668914794922,3.061681032180786,3.0557150840759277,3.049771547317505,3.0438506603240967,3.0379490852355957,3.032069444656372,3.0262131690979004,3.020381212234497,3.0145702362060547,3.008782386779785,3.003018617630005,2.997274875640869,2.991556167602539,2.9858622550964355,2.9801886081695557,2.974538564682007,2.968912124633789,2.9633071422576904,2.9577255249023438,2.952165365219116,2.946632146835327,2.94111967086792,2.9356327056884766,2.9301650524139404,2.9247207641601562,2.919302225112915,2.913905382156372,2.908529281616211,2.9031777381896973,2.897848129272461,2.8925395011901855,2.8872568607330322,2.8819961547851562,2.876757860183716,2.8715438842773438,2.8663506507873535,2.8611819744110107,2.8560354709625244,2.850912094116211,2.8458096981048584,2.8407328128814697,2.835679292678833,2.8306469917297363,2.825639009475708,2.820652961730957,2.815692186355591,2.810751438140869,2.8058385848999023,2.80094313621521,2.796074628829956,2.7912278175354004,2.7864034175872803,2.781606435775757,2.7768290042877197,2.7720749378204346,2.7673449516296387,2.7626380920410156,2.757952928543091,2.753293037414551,2.748654842376709,2.7440404891967773,2.739445924758911,2.734877824783325,2.7303307056427,2.7258074283599854,2.721303939819336,2.7168281078338623,2.7123703956604004,2.7079360485076904,2.7035253047943115,2.6991379261016846,2.694770097732544,2.6904234886169434,2.686105728149414,2.6818044185638428,2.6775269508361816,2.673274278640747,2.6690425872802734,2.664830446243286,2.6606428623199463,2.6564767360687256,2.652332067489624,2.648210287094116,2.6441099643707275,2.6400325298309326
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<Gene {'node': <CatNode {'input_feature_depths': [3, 3]}>, 'input_indices': [-1, -1], 'input_feature_depths': [3, 3]}>, <Gene {'node': <MaxPoolNode {'input_feature_depths': [3]}>, 'input_indices': [-1], 'input_feature_depths': [3]}>, <Gene {'node': <SumNode {'input_feature_depths': [6, 3]}>, 'input_indices': [0, 1], 'input_feature_depths': [6, 3]}>, <Gene {'node': <CatNode {'input_feature_depths': [6, 3]}>, 'input_indices': [0, -1], 'input_feature_depths': [6, 3]}>, <Gene {'node': <MaxPoolNode {'input_feature_depths': [9]}>, 'input_indices': [3], 'input_feature_depths': [9]}>, <Gene {'node': <MaxPoolNode {'input_feature_depths': [9]}>, 'input_indices': [4], 'input_feature_depths': [9]}>, <Gene {'node': <SumNode {'input_feature_depths': [6, 6]}>, 'input_indices': [2, 2], 'input_feature_depths': [6, 6]}>, <Gene {'node': <CatNode {'input_feature_depths': [6, 6]}>, 'input_indices': [0, 2], 'input_feature_depths': [6, 6]}>]}>",3.425928831100464,3.41526198387146,3.4046361446380615,3.394056797027588,3.3834941387176514,3.372981071472168,3.362496852874756,3.3520588874816895,3.341660737991333,3.331310510635376,3.320991039276123,3.3107151985168457,3.300485610961914,3.290306329727173,3.2801690101623535,3.270075798034668,3.260030746459961,3.2500295639038086,3.240079164505005,3.230172634124756,3.2203187942504883,3.2105183601379395,3.2007651329040527,3.1910691261291504,3.1814234256744385,3.17182993888855,3.162292718887329,3.1528050899505615,3.1433749198913574,3.1340034008026123,3.1246795654296875,3.1154255867004395,3.106226682662964,3.097071647644043,3.087991237640381,3.0789668560028076,3.0699961185455322,3.0610814094543457,3.052231788635254,3.0434532165527344,3.0347180366516113,3.02604603767395,3.017441987991333,3.0088999271392822,3.0004138946533203,2.991992950439453,2.9836316108703613,2.975334644317627,2.9670984745025635,2.9589245319366455,2.9508118629455566,2.9427711963653564,2.9347903728485107,2.926872968673706,2.919023036956787,2.9112303256988525,2.9034972190856934,2.895838499069214,2.8882527351379395,2.8807148933410645,2.87325382232666,2.8658552169799805,2.858523368835449,2.8512585163116455,2.8440563678741455,2.836923360824585,2.8298592567443848,2.8228542804718018,2.815927267074585,2.8090708255767822,2.802267551422119,2.795548439025879,2.788892984390259,2.782289505004883,2.7757670879364014,2.76930832862854,2.762927532196045,2.7566099166870117,2.7503528594970703,2.7441704273223877,2.738053560256958,2.732008695602417,2.726022720336914,2.7201123237609863,2.714258909225464,2.708474636077881,2.702763795852661,2.697114944458008,2.6915228366851807,2.6860039234161377,2.680542230606079,2.6751482486724854,2.6698198318481445,2.6645517349243164,2.6593480110168457,2.6542060375213623,2.6491196155548096,2.6440916061401367,2.63912296295166,2.634220838546753,2.629366159439087,3.356924295425415,3.346142292022705,3.3353943824768066,3.324679136276245,3.3140008449554443,3.3033599853515625,3.292752981185913,3.2821860313415527,3.2716588973999023,3.261169672012329,3.2507221698760986,3.2403125762939453,3.2299444675445557,3.2196173667907715,3.2093307971954346,3.199089765548706,3.18888783454895,3.178731918334961,3.168621778488159,3.158559560775757,3.1485421657562256,3.1385741233825684,3.128657341003418,3.118788957595825,3.1089704036712646,3.0992064476013184,3.0894908905029297,3.079831838607788,3.070223808288574,3.060669183731079,3.0511748790740967,3.0417320728302,3.032343864440918,3.023012638092041,3.013737440109253,3.0045218467712402,2.995361328125,2.9862606525421143,2.977217197418213,2.9682343006134033,2.9593069553375244,2.950442314147949,2.9416372776031494,2.932889461517334,2.924206495285034,2.9155828952789307,2.9070210456848145,2.8985207080841064,2.890082359313965,2.881706953048706,2.8733930587768555,2.8651444911956787,2.8569586277008057,2.8488378524780273,2.8407821655273438,2.8327910900115967,2.824864149093628,2.8170063495635986,2.8092141151428223,2.801487445831299,2.7938289642333984,2.786238193511963,2.778716802597046,2.771261692047119,2.763878583908081,2.7565646171569824,2.7493197917938232,2.742145538330078,2.735041856765747,2.728011131286621,2.72105073928833,2.7141616344451904,2.707345962524414,2.7006003856658936,2.69392991065979,2.687333106994629,2.6808056831359863,2.6743545532226562,2.6679773330688477,2.6616709232330322,2.655435800552368,2.6492767333984375,2.6431899070739746,2.637176752090454,2.6312365531921387,2.625368118286133,2.619572877883911,2.613849639892578,2.6081979274749756,2.60261869430542,2.5971076488494873,2.5916707515716553,2.5863025188446045,2.581005334854126,2.575773239135742,2.5706117153167725,2.5655221939086914,2.5604970455169678,2.5555403232574463,2.5506467819213867,2.545819044113159
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<Gene {'node': <MaxPoolNode {'input_feature_depths': [3]}>, 'input_indices': [-1], 'input_feature_depths': [3]}>]}>",2.836580514907837,2.834879159927368,2.8331797122955322,2.8314788341522217,2.829784393310547,2.828085422515869,2.8264033794403076,2.8247175216674805,2.8230326175689697,2.821347951889038,2.8196709156036377,2.8179972171783447,2.8163270950317383,2.8146605491638184,2.8129966259002686,2.8113362789154053,2.809676170349121,2.8080224990844727,2.8063666820526123,2.804713726043701,2.803072929382324,2.8014349937438965,2.7997989654541016,2.7981624603271484,2.7965285778045654,2.79490327835083,2.7932794094085693,2.791666030883789,2.790043830871582,2.7884345054626465,2.7868175506591797,2.785210371017456,2.7836129665374756,2.782015085220337,2.780421018600464,2.7788288593292236,2.7772414684295654,2.7756564617156982,2.774082660675049,2.772496223449707,2.7709288597106934,2.769359827041626,2.7677955627441406,2.76623272895813,2.7646772861480713,2.7631258964538574,2.7615771293640137,2.760035276412964,2.758488416671753,2.7569499015808105,2.7554171085357666,2.7538809776306152,2.7523605823516846,2.750837802886963,2.7493155002593994,2.7478039264678955,2.746291160583496,2.744783401489258,2.7432780265808105,2.7417776584625244,2.7402842044830322,2.7387866973876953,2.7373013496398926,2.735818386077881,2.7343318462371826,2.7328577041625977,2.7313830852508545,2.729912281036377,2.728447437286377,2.7269887924194336,2.7255260944366455,2.7240703105926514,2.722616672515869,2.7211761474609375,2.7197303771972656,2.7182891368865967,2.7168502807617188,2.7154147624969482,2.7139949798583984,2.7125625610351562,2.7111411094665527,2.709728717803955,2.7083122730255127,2.706904172897339,2.7054941654205322,2.704094886779785,2.702693462371826,2.7012999057769775,2.6999094486236572,2.698517322540283,2.697134494781494,2.695749044418335,2.694375514984131,2.693004608154297,2.6916370391845703,2.690267562866211,2.688905954360962,2.6875479221343994,2.686187982559204,2.684833526611328,2.683487892150879,2.80163836479187,2.7999584674835205,2.798280715942383,2.79660701751709,2.7949371337890625,2.793266773223877,2.7916038036346436,2.789942741394043,2.7882814407348633,2.7866268157958984,2.784972906112671,2.783323287963867,2.7816786766052246,2.7800371646881104,2.7783994674682617,2.776761293411255,2.7751290798187256,2.7734992504119873,2.771873950958252,2.7702486515045166,2.7686309814453125,2.7670137882232666,2.7654030323028564,2.7637970447540283,2.762187957763672,2.7605865001678467,2.758989095687866,2.7573955059051514,2.755803108215332,2.7542166709899902,2.7526330947875977,2.7510523796081543,2.749476432800293,2.7479045391082764,2.746335506439209,2.744767904281616,2.74320912361145,2.7416512966156006,2.740097761154175,2.7385478019714355,2.736999988555908,2.7354576587677,2.733919143676758,2.7323830127716064,2.7308523654937744,2.729325771331787,2.7278003692626953,2.7262823581695557,2.7247650623321533,2.7232518196105957,2.7217440605163574,2.7202389240264893,2.7187387943267822,2.7172422409057617,2.715749979019165,2.7142608165740967,2.712773561477661,2.7112925052642822,2.7098143100738525,2.7083404064178467,2.7068698406219482,2.7054030895233154,2.70394229888916,2.702481746673584,2.7010304927825928,2.699575424194336,2.6981287002563477,2.696682929992676,2.695244073867798,2.6938061714172363,2.6923749446868896,2.690944194793701,2.689521074295044,2.688098907470703,2.686681032180786,2.6852660179138184,2.6838557720184326,2.6824498176574707,2.681046962738037,2.67964768409729,2.678251266479492,2.676856517791748,2.6754701137542725,2.6740846633911133,2.672701597213745,2.6713247299194336,2.669950246810913,2.6685798168182373,2.667212963104248,2.665848970413208,2.664487838745117,2.6631336212158203,2.6617796421051025,2.660430908203125,2.659083366394043,2.657742977142334,2.6564016342163086,2.6550674438476562,2.6537344455718994,2.6524088382720947,2.6510841846466064
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<Gene {'node': <AvgPoolNode {'input_feature_depths': [3]}>, 'input_indices': [-1], 'input_feature_depths': [3]}>, <Gene {'node': <MaxPoolNode {'input_feature_depths': [3]}>, 'input_indices': [-1], 'input_feature_depths': [3]}>, <Gene {'node': <CatNode {'input_feature_depths': [3, 3]}>, 'input_indices': [1, 1], 'input_feature_depths': [3, 3]}>, <Gene {'node': <AvgPoolNode {'input_feature_depths': [6]}>, 'input_indices': [2], 'input_feature_depths': [6]}>, <Gene {'node': <CatNode {'input_feature_depths': [3, 6]}>, 'input_indices': [-1, 3], 'input_feature_depths': [3, 6]}>, <Gene {'node': <AvgPoolNode {'input_feature_depths': [6]}>, 'input_indices': [2], 'input_feature_depths': [6]}>, <Gene {'node': <AvgPoolNode {'input_feature_depths': [6]}>, 'input_indices': [3], 'input_feature_depths': [6]}>, <Gene {'node': <AvgPoolNode {'input_feature_depths': [6]}>, 'input_indices': [5], 'input_feature_depths': [6]}>, <Gene {'node': <CatNode {'input_feature_depths': [3, 6]}>, 'input_indices': [1, 7], 'input_feature_depths': [3, 6]}>, <Gene {'node': <CatNode {'input_feature_depths': [6, 6]}>, 'input_indices': [5, 6], 'input_feature_depths': [6, 6]}>, <Gene {'node': <CatNode {'input_feature_depths': [6, 12]}>, 'input_indices': [6, 9], 'input_feature_depths': [6, 12]}>]}>",2.3330628871917725,2.332106351852417,2.331165313720703,2.3302252292633057,2.329289436340332,2.3283636569976807,2.327434778213501,2.326514959335327,2.3256070613861084,2.324695110321045,2.323786735534668,2.322892665863037,2.3220012187957764,2.3211100101470947,2.3202311992645264,2.3193633556365967,2.3184821605682373,2.3176231384277344,2.3167636394500732,2.3159098625183105,2.315061330795288,2.314218282699585,2.3133816719055176,2.3125522136688232,2.3117263317108154,2.3109076023101807,2.310091733932495,2.3092777729034424,2.308471918106079,2.307673454284668,2.30688214302063,2.3060872554779053,2.3053107261657715,2.3045291900634766,2.3037593364715576,2.302988052368164,2.302229881286621,2.3014726638793945,2.3007261753082275,2.299980401992798,2.299237012863159,2.298501491546631,2.297767162322998,2.297046422958374,2.2963247299194336,2.2956132888793945,2.2949016094207764,2.2941973209381104,2.293489694595337,2.2927966117858887,2.2921063899993896,2.2914257049560547,2.290740966796875,2.290062427520752,2.2893927097320557,2.288726329803467,2.2880618572235107,2.2874083518981934,2.286755323410034,2.286107063293457,2.2854607105255127,2.284822463989258,2.284187078475952,2.2835540771484375,2.282928943634033,2.28231143951416,2.281691312789917,2.2810757160186768,2.2804720401763916,2.2798659801483154,2.2792649269104004,2.278672218322754,2.2780816555023193,2.2774877548217773,2.2769062519073486,2.2763266563415527,2.275750160217285,2.2751779556274414,2.2746078968048096,2.274040937423706,2.2734873294830322,2.2729270458221436,2.272373914718628,2.2718234062194824,2.2712817192077637,2.2707366943359375,2.2701971530914307,2.2696642875671387,2.2691361904144287,2.2686054706573486,2.2680823802948,2.2675633430480957,2.2670412063598633,2.266525983810425,2.266016721725464,2.265510082244873,2.265007495880127,2.264507293701172,2.2640132904052734,2.2635161876678467,2.2630257606506348,2.3395583629608154,2.338524341583252,2.3374931812286377,2.3364696502685547,2.3354499340057373,2.334434986114502,2.333423614501953,2.33241868019104,2.3314208984375,2.3304240703582764,2.3294358253479004,2.3284521102905273,2.327472686767578,2.326500415802002,2.3255324363708496,2.324568510055542,2.323610305786133,2.3226568698883057,2.3217086791992188,2.3207662105560303,2.319828748703003,2.318896532058716,2.3179681301116943,2.3170478343963623,2.316131114959717,2.315218210220337,2.314311981201172,2.3134098052978516,2.312514066696167,2.3116211891174316,2.3107352256774902,2.3098549842834473,2.3089773654937744,2.3081064224243164,2.3072397708892822,2.3063790798187256,2.305523157119751,2.3046724796295166,2.3038275241851807,2.3029863834381104,2.302149534225464,2.3013155460357666,2.30049204826355,2.299669027328491,2.2988524436950684,2.2980408668518066,2.297234296798706,2.2964329719543457,2.2956340312957764,2.2948429584503174,2.294053316116333,2.293271780014038,2.292492628097534,2.2917184829711914,2.290950059890747,2.2901854515075684,2.2894256114959717,2.2886693477630615,2.2879176139831543,2.2871739864349365,2.2864301204681396,2.2856943607330322,2.2849607467651367,2.2842323780059814,2.2835068702697754,2.2827885150909424,2.282071828842163,2.281360149383545,2.280653238296509,2.2799501419067383,2.27925181388855,2.278557538986206,2.277867555618286,2.2771811485290527,2.276499032974243,2.275822401046753,2.2751474380493164,2.274479627609253,2.2738125324249268,2.2731494903564453,2.272493839263916,2.2718400955200195,2.2711896896362305,2.270542860031128,2.2699015140533447,2.2692630290985107,2.268627882003784,2.2679967880249023,2.267368793487549,2.2667465209960938,2.2661283016204834,2.2655112743377686,2.264899492263794,2.2642898559570312,2.263684034347534,2.2630839347839355,2.2624857425689697,2.2618918418884277,2.2612991333007812,2.260711908340454,2.2601277828216553
"<Genome {'input_shape': (3, 32, 32), 'output_feature_depth': 10, 'genes': [<Gene {'node': <SumNode {'input_feature_depths': [3, 3]}>, 'input_indices': [-1, -1], 'input_feature_depths': [3, 3]}>, <Gene {'node': <SumNode {'input_feature_depths': [3, 3]}>, 'input_indices': [-1, -1], 'input_feature_depths': [3, 3]}>, <Gene {'node': <SumNode {'input_feature_depths': [3, 3]}>, 'input_indices': [0, 0], 'input_feature_depths': [3, 3]}>]}>",5.542154788970947,5.5332231521606445,5.524292945861816,5.515385627746582,5.506457328796387,5.497561931610107,5.488680839538574,5.47979211807251,5.470921516418457,5.462050914764404,5.45320463180542,5.444361686706543,5.435523986816406,5.426692008972168,5.417879104614258,5.40908145904541,5.400290489196777,5.3915114402771,5.382749557495117,5.373988151550293,5.365228176116943,5.3564887046813965,5.347760200500488,5.339061737060547,5.33034610748291,5.321651458740234,5.312986373901367,5.3043084144592285,5.295669078826904,5.287003993988037,5.27837610244751,5.269743919372559,5.2611470222473145,5.25254487991333,5.243957996368408,5.235393524169922,5.226829528808594,5.21827507019043,5.20973014831543,5.201201438903809,5.192685604095459,5.184174537658691,5.1756978034973145,5.167208671569824,5.158746242523193,5.150272369384766,5.141836166381836,5.133395671844482,5.124961853027344,5.116546630859375,5.108141899108887,5.099761486053467,5.091375827789307,5.083006381988525,5.074645519256592,5.066289901733398,5.057949542999268,5.049627304077148,5.041293621063232,5.033003807067871,5.024714946746826,5.016416072845459,5.0081329345703125,4.999870300292969,4.991615295410156,4.983376502990723,4.97512149810791,4.9669060707092285,4.9587016105651855,4.950483322143555,4.942279815673828,4.934089183807373,4.925924301147461,4.917752742767334,4.909584045410156,4.901438236236572,4.893290996551514,4.885168552398682,4.87703800201416,4.868930816650391,4.8608269691467285,4.852732181549072,4.844640254974365,4.836573600769043,4.828498363494873,4.8204345703125,4.812387466430664,4.804346084594727,4.796314239501953,4.788287162780762,4.780281066894531,4.772272109985352,4.764273166656494,4.756292819976807,4.748310565948486,4.7403459548950195,4.732387542724609,4.724422454833984,4.716493129730225,4.708552360534668,4.700626373291016,5.358516693115234,5.349616050720215,5.34072732925415,5.33184814453125,5.322976112365723,5.314116477966309,5.305266857147217,5.296422958374023,5.287594795227051,5.278769016265869,5.269961833953857,5.2611613273620605,5.252369403839111,5.243589878082275,5.2348246574401855,5.226067066192627,5.217323303222656,5.208587169647217,5.199864387512207,5.191155910491943,5.182457447052002,5.173775672912598,5.165102958679199,5.156442165374756,5.147795677185059,5.139155864715576,5.130535125732422,5.121924877166748,5.1133270263671875,5.104743480682373,5.096173286437988,5.087613105773926,5.079065799713135,5.070533275604248,5.062015533447266,5.053508758544922,5.045014381408691,5.036537170410156,5.028069496154785,5.019613742828369,5.011174201965332,5.002748489379883,4.994337558746338,4.985930442810059,4.97754430770874,4.969167709350586,4.960807800292969,4.952452182769775,4.944115161895752,4.935798645019531,4.927483081817627,4.919186592102051,4.910897731781006,4.902629852294922,4.894367694854736,4.886119842529297,4.8778815269470215,4.869657516479492,4.861446857452393,4.853246212005615,4.845061302185059,4.83688497543335,4.828723907470703,4.8205695152282715,4.812432289123535,4.804305076599121,4.796186923980713,4.788085460662842,4.7799906730651855,4.771909236907959,4.763838768005371,4.755781650543213,4.747735500335693,4.739694118499756,4.731670379638672,4.723659992218018,4.715654373168945,4.707659721374512,4.699678897857666,4.691708564758301,4.683749198913574,4.675798416137695,4.667859077453613,4.659930229187012,4.65201473236084,4.644107341766357,4.6362104415893555,4.628322601318359,4.620448112487793,4.6125807762146,4.604723930358887,4.596879482269287,4.589047431945801,4.5812177658081055,4.573403358459473,4.565598011016846,4.557802677154541,4.550018787384033,4.542242527008057,4.534479141235352,4.526723861694336
